Date,Price
2026-01-07 08:00:00,1275
2026-01-08 08:00:00,1205
2026-01-09 08:00:00,1120
2026-01-12 08:00:00,1200
2026-01-13 08:00:00,1265
2026-01-14 08:00:00,1210
2026-01-15 08:00:00,1250
2026-01-16 08:00:00,1275
2026-01-19 08:00:00,1275
2026-01-20 08:00:00,1250
2026-01-21 08:00:00,1200
2026-01-22 08:00:00,1200
2026-01-23 08:00:00,1200
2026-01-26 08:00:00,1215
2026-01-27 08:00:00,1220
2026-01-28 08:00:00,1220
2026-01-29 08:00:00,1260
2026-01-30 08:00:00,1265
2026-02-02 08:00:00,1310
2026-02-03 08:00:00,1310
2026-02-04 08:00:00,1320
2026-02-05 08:00:00,1380
2026-02-06 08:00:00,1480
2026-02-09 08:00:00,1590
2026-02-10 08:00:00,1705
2026-02-11 08:00:00,1830
2026-02-12 08:00:00,1705
2026-02-13 08:00:00,1675
2026-02-16 08:00:00,1625
2026-02-17 08:00:00,1645
2026-02-18 08:00:00,1700
2026-02-19 08:00:00,1825
2026-02-20 08:00:00,1960
2026-02-23 08:00:00,1990
2026-02-24 08:00:00,2000
2026-02-25 08:00:00,2000
2026-02-26 08:00:00,1995
2026-02-27 08:00:00,1990
