Date,Price
2025-06-12 08:00:00,11000
2025-06-13 08:00:00,11000
2025-06-16 08:00:00,10885
2025-06-17 08:00:00,10900
2025-06-18 08:00:00,10995
2025-06-19 08:00:00,11150
2025-06-20 08:00:00,11500
2025-06-23 08:00:00,11995
2025-06-24 08:00:00,11950
2025-06-25 08:00:00,11890
2025-06-26 08:00:00,11890
2025-06-27 08:00:00,11860
2025-06-30 08:00:00,11860
2025-07-01 08:00:00,11840
2025-07-02 08:00:00,11500
2025-07-03 08:00:00,11500
2025-07-04 08:00:00,11875
2025-07-07 08:00:00,11800
2025-07-08 08:00:00,11200
2025-07-09 08:00:00,11290
2025-07-10 08:00:00,11895
2025-07-11 08:00:00,11890
2025-07-14 08:00:00,11800
2025-07-15 08:00:00,11800
2025-07-16 08:00:00,11800
2025-07-17 08:00:00,11800
2025-07-18 08:00:00,11100
2025-07-21 08:00:00,11200
2025-07-22 08:00:00,11700
2025-07-23 08:00:00,11695
2025-07-24 08:00:00,11700
2025-07-25 08:00:00,11700
2025-07-28 08:00:00,11700
2025-07-29 08:00:00,11600
2025-07-30 08:00:00,11600
2025-07-31 08:00:00,11600
2025-08-01 08:00:00,11590
2025-08-04 08:00:00,11400
2025-08-05 08:00:00,11400
2025-08-06 08:00:00,11250
2025-08-08 08:00:00,11200
2025-08-11 08:00:00,11295
2025-08-12 08:00:00,11295
2025-08-13 08:00:00,11300
2025-08-14 08:00:00,11700
2025-08-18 08:00:00,11900
2025-08-19 08:00:00,11850
2025-08-20 08:00:00,11990
2025-08-21 08:00:00,11990
2025-08-22 08:00:00,11990
2025-08-25 08:00:00,11705
2025-08-26 08:00:00,11905
2025-08-27 08:00:00,11905
2025-08-28 08:00:00,11990
2025-08-29 08:00:00,11980
2025-09-01 08:00:00,11970
2025-09-02 08:00:00,12055
2025-09-03 08:00:00,12060
2025-09-05 08:00:00,12450
2025-09-08 08:00:00,12450
2025-09-09 08:00:00,12300
2025-09-10 08:00:00,12110
2025-09-11 08:00:00,12470
2025-09-12 08:00:00,12470
2025-09-15 08:00:00,12470
2025-09-16 08:00:00,12470
2025-09-17 08:00:00,12500
2025-09-18 08:00:00,12475
2025-09-19 08:00:00,12475
2025-09-22 08:00:00,12515
2025-09-23 08:00:00,12600
2025-09-24 08:00:00,12700
2025-09-25 08:00:00,12510
2025-09-26 08:00:00,12505
2025-09-29 08:00:00,12510
2025-09-30 08:00:00,12505
2025-10-01 08:00:00,12700
2025-10-02 08:00:00,13000
2025-10-03 08:00:00,12710
2025-10-06 08:00:00,12505
2025-10-07 08:00:00,13000
2025-10-08 08:00:00,13080
2025-10-09 08:00:00,13150
2025-10-10 08:00:00,13200
2025-10-13 08:00:00,13250
2025-10-14 08:00:00,13500
2025-10-15 08:00:00,14300
2025-10-16 08:00:00,13750
2025-10-17 08:00:00,13810
2025-10-20 08:00:00,14000
2025-10-21 08:00:00,14000
2025-10-22 08:00:00,14000
2025-10-23 08:00:00,14175
2025-10-24 08:00:00,14100
2025-10-27 08:00:00,14890
2025-10-28 08:00:00,14725
2025-10-29 08:00:00,14800
2025-10-30 08:00:00,15150
2025-10-31 08:00:00,15110
2025-11-03 08:00:00,15200
2025-11-04 08:00:00,15200
2025-11-05 08:00:00,15500
2025-11-06 08:00:00,15700
2025-11-07 08:00:00,15750
2025-11-10 08:00:00,15500
2025-11-11 08:00:00,15500
2025-11-12 08:00:00,15200
2025-11-13 08:00:00,15210
2025-11-14 08:00:00,15240
2025-11-17 08:00:00,15900
2025-11-18 08:00:00,15900
2025-11-19 08:00:00,15900
2025-11-20 08:00:00,16000
2025-11-21 08:00:00,15300
2025-11-24 08:00:00,15300
2025-11-25 08:00:00,15700
2025-11-26 08:00:00,15500
2025-11-27 08:00:00,15500
2025-11-28 08:00:00,15600
2025-12-01 08:00:00,16770
2025-12-02 08:00:00,15720
2025-12-03 08:00:00,16505
2025-12-04 08:00:00,16600
2025-12-05 08:00:00,16000
2025-12-08 08:00:00,16500
2025-12-09 08:00:00,15800
2025-12-10 08:00:00,15500
2025-12-11 08:00:00,15800
2025-12-12 08:00:00,15210
2025-12-15 08:00:00,15220
2025-12-16 08:00:00,15050
2025-12-17 08:00:00,15000
2025-12-18 08:00:00,15065
2025-12-19 08:00:00,15500
2025-12-22 08:00:00,15005
2025-12-23 08:00:00,15000
2025-12-24 08:00:00,15000
2025-12-26 08:00:00,15600
2025-12-29 08:00:00,15590
2025-12-30 08:00:00,15795
2025-12-31 08:00:00,16000
2026-01-02 08:00:00,16000
2026-01-05 08:00:00,15795
2026-01-06 08:00:00,16200
2026-01-07 08:00:00,16200
2026-01-08 08:00:00,16200
2026-01-09 08:00:00,16495
2026-01-12 08:00:00,16500
2026-01-13 08:00:00,16500
2026-01-14 08:00:00,16490
2026-01-15 08:00:00,16500
2026-01-16 08:00:00,16500
2026-01-19 08:00:00,16500
2026-01-20 08:00:00,16500
2026-01-21 08:00:00,16600
2026-01-22 08:00:00,16505
2026-01-23 08:00:00,16505
2026-01-26 08:00:00,16695
2026-01-27 08:00:00,16695
2026-01-28 08:00:00,16795
2026-01-29 08:00:00,16995
2026-01-30 08:00:00,17005
2026-02-02 08:00:00,17165
2026-02-03 08:00:00,17165
2026-02-04 08:00:00,17165
2026-02-05 08:00:00,17800
2026-02-06 08:00:00,17500
2026-02-09 08:00:00,17500
2026-02-10 08:00:00,17000
2026-02-11 08:00:00,16505
2026-02-12 08:00:00,16800
2026-02-13 08:00:00,16900
2026-02-16 08:00:00,16000
2026-02-17 08:00:00,16200
2026-02-18 08:00:00,17000
2026-02-19 08:00:00,16250
2026-02-20 08:00:00,16900
2026-02-23 08:00:00,16700
2026-02-24 08:00:00,16700
2026-02-25 08:00:00,16700
2026-02-26 08:00:00,16985
2026-02-27 08:00:00,17000
2026-03-02 08:00:00,16985
